"Data Source","World Development Indicators",

"Last Updated Date","2020-10-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01191997528076","0.992659986019135","0.999490022659302","0.989000022411346","0.97706001996994","0.952910006046295","0.963389992713928","0.967980027198792","0.986760020256042","1.00560998916626","1.00443994998932","1.01460003852844","1.00871002674103","1.02155995368958","","","","","","","","",
"Afghanistan","AFG","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.167199999094009","0.161200001835823","0.160840004682541","0.168740004301071","0.16695000231266","0.173899993300438","0.180629998445511","0.192279994487762","0.198829993605614","","","0.242229998111725","0.483579993247986","","0.469949990510941","0.476029992103577","0.530939996242523","","0.499659985303879","","","0.537060022354126","","0.361770004034042","0.432000011205673","0.474040001630783","","","","","","0","","0.544260025024414","0.40582001209259","0.547689974308014","0.573230028152466","0.567200005054474","0.586019992828369","0.609610021114349","0.625810027122498","0.663450002670288","0.669250011444092","0.655330002307892","0.654020011425018","0.6423299908638","0.645669996738434","0.641690015792847","0.636020004749298","","",
"Angola","AGO","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.640190005302429","0.656719982624054","","","","","","","","","","0.826059997081757","0.787509977817535","","","","","","","","","","","","","","","0.819149971008301","","","","","","","","","","0.833090007305145","0.823400020599365","0.777629971504211","0.630320012569427","","","","","","","","","",
"Albania","ALB","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","0.922879993915558","","0.924769997596741","0.929279983043671","0.919539988040924","0.915809988975525","0.927450001239777","0.953499972820282","0.945689976215363","0.935949981212616","0.936429977416992","0.940090000629425","0.954760015010834","0.954240024089813","0.946529984474182","0.949710011482239","1.01279997825623","1.04384994506836","1.00525999069214","0.981710016727448","0.986419975757599","0.969780027866364","","0.968180000782013","0.976209998130798","0.987320005893707","","","0.980199992656708","0.978039979934692","0.985040009021759","0.99686998128891","0.999790012836456","1.01780998706818","1.00568997859955","1.00029003620148","0.990100026130676","0.98158997297287","0.976679980754852","0.982420027256012","0.993550002574921","1.00432002544403","1.01730000972748","1.018630027771","",
"Andorra","AND","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","1.14892995357513","","","","","","","","1.02505004405975","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.61892","0.61747","0.62352","0.63085","0.63805","0.6427","0.6515","0.66238","0.67117","0.69178","0.70333","0.71549","0.72555","0.73343","0.74056","0.74961","0.7583","0.76771","0.77123","0.78256","0.79307","0.7996","0.81344","0.82108","0.82417","0.83775","0.82281","0.84603","0.85718","0.86842","0.87729","0.8863","0.89526","0.90335","0.90694","0.91367","0.91731","0.92042","0.92316","0.92413","0.92681","0.92652","0.93389","0.93581","0.94029","0.94494","0.94254","0.94445","0.94833","0.9494","",
"United Arab Emirates","ARE","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","0.828800022602081","0.926050007343292","0.933759987354279","0.943620026111603","1.01362001895905","1.04809999465942","1.02908003330231","0.991550028324127","0.948769986629486","0.966000020503998","0.958289980888367","0.947870016098022","0.947380006313324","0.963689982891083","1.0040500164032","1.02540004253387","1.03708004951477","1.04027998447418","1.03668999671936","1.03692996501923","1.03583002090454","1.01996004581451","1.00590002536774","","1.03269994258881","1.04685997962952","","","","","","","","","","","","","","","","","","0.960950016975403","0.948279976844788","","","",
"Argentina","ARG","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.03383004665375","1.02473998069763","1.01195001602173","1.01377999782562","1.00782001018524","1.01061999797821","1.01223003864288","1.01851999759674","1.03182995319366","1.02099001407623","1.02439999580383","1.02277994155884","1.00916004180908","","1.01194000244141","1.02104997634888","1.00700998306274","1.0077600479126","1.04745995998383","","","","","","","","1.01927995681763","1.0210599899292","1.00899004936218","1.02296996116638","1.01586997509003","1.01778995990753","1.01810002326965","1.0220799446106","1.02778995037079","1.03299999237061","1.04022002220154","1.04638004302979","1.05000996589661","1.04753994941711","1.0359799861908","1.04019999504089","1.03461003303528","1.03136003017426","1.03122997283936","1.02838003635406","1.02081000804901","1.01962995529175","","","",
"Armenia","ARM","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.07114005088806","","","","","","","1.00601005554199","0.995670020580292","0.98989999294281","0.995220005512238","1.00771999359131","","1.02907001972198","1.04033994674683","1.03798997402191","","","1.02283000946045","1.03489995002747","",
"American Samoa","ASM","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","1.1679699420929","1.03558003902435","","1.04458999633789","0.839510023593903","","","","","","","","","","","","","","0.979719996452332","","","","","","","","","","","","","","","0.983640015125275","0.965020000934601","0.990239977836609","0.971769988536835","0.964439988136292","1.03903996944427","","0.97434002161026","0.990040004253387","","0.979359984397888","0.979240000247955","","",
"Australia","AUS","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0004700422287","0.9964399933815","0.995710015296936","0.997550010681152","1.01998996734619","","","","","","","","","","","","","","","","","","0.925260007381439","0.925170004367828","0.937539994716644","0.968850016593933","","",
"Austria","AUT","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.935630023479462","","","","","0.925040006637573","","","","","0.925480008125305","0.935090005397797","0.930199980735779","0.930419981479645","0.946359992027283","0.931739985942841","0.926389992237091","0.931770026683807","0.944019973278046","0.940590023994446","0.946959972381592","0.946590006351471","0.9514399766922","0.955340027809143","0.955839991569519","0.960539996623993","0.965650022029877","0.961279988288879","0.966949999332428","0.969690024852753","0.969579994678497","0.964429974555969","0.96341997385025","0.963039994239807","0.966250002384186","0.969860017299652","0.968810021877289","0.96560001373291","0.965240001678467","0.968720018863678","0.970080018043518","0.971570014953613","0.972970008850098","0.972320020198822","0.97282999753952","0.971989989280701","0.97172999382019","0.974089980125427","","",
"Azerbaijan","AZE","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.996630012989044","0.983900010585785","0.96126002073288","0.939000010490417","1.05991995334625","1.06005001068115","1.03029000759125","","","","","","","","","","","","","","","","","","","","","1.00261998176575","1.01073002815247","",
"Burundi","BDI","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.47036001086235","0.483489990234375","0.541329979896545","0.566259980201721","0.574599981307983","0.593739986419678","0.609990000724792","0.605170011520386","0.61829000711441","0.620220005512238","0.62133002281189","0.607990026473999","0.616890013217926","0.636619985103607","0.661130011081696","0.683319985866547","0.714219987392426","0.75670999288559","0.773310005664825","0.781930029392242","0.811129987239838","0.794040024280548","0.796620011329651","","","","","","","","","","0.797299981117249","0.818379998207092","0.837559998035431","0.884220004081726","0.898490011692047","","0.926129996776581","0.938820004463196","0.95414000749588","0.963710010051727","0.972280025482178","0.992950022220612","1.00404000282288","1.01382005214691","1.02148997783661","1.03429996967316","1.04294002056122","",
"Belgium","BEL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.983980000019073","0.981949985027313","0.996519982814789","0.990710020065308","0.99507999420166","0.996129989624023","1.00327003002167","1.00642001628876","1.00970995426178","1.01231002807617","1.01566994190216","1.01364004611969","1.02303004264832","1.01726996898651","1.01885998249054","1.01291000843048","1.01401996612549","1.01364004611969","1.01452004909515","1.01689004898071","1.01929998397827","1.01709997653961","1.03746998310089","1.03794002532959","1.0453200340271","1.04335999488831","","","1.04175996780396","1.05727994441986","1.06342005729675","1.06831002235413","1.05752003192902","1.05655002593994","1.06991994380951","1.07474994659424","1.0798100233078","1.08785998821259","1.08960998058319","1.0833899974823","1.0819000005722","1.08252000808716","1.08219003677368","1.0798499584198","1.08054995536804","1.069659948349","1.07024002075195","1.0733699798584","","",
"Benin","BEN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.445650011301041","","0.45456001162529","0.446359992027283","0.44530001282692","","0.439790010452271","","","","","","","","0.478969991207123","0.482289999723434","0.486829996109009","","","","","","","","","","","","0.614619970321655","0.63332998752594","0.646290004253387","0.661450028419495","0.67315000295639","0.694509983062744","","","","","","","0.809689998626709","","0.834890007972717","0.847899973392487","0.859269976615906","0.877080023288727","","","","",
"Burkina Faso","BFA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.568300008773804","0.578840017318726","0.585629999637604","0.589640021324158","0.595619976520538","0.589559972286224","0.577040016651154","","0.586889982223511","0.600679993629456","0.589290022850037","0.592469990253448","0.588440001010895","0.588490009307861","0.591040015220642","0.589219987392426","","","","","","","","0.638949990272522","","","","","0.6841099858284","0.700230002403259","0.712759971618652","","0.737219989299774","0.766600012779236","0.782329976558685","0.799489974975586","0.817929983139038","0.839980006217957","0.856069982051849","0.877110004425049","0.89341002702713","0.914619982242584","0.936890006065369","0.948300004005432","0.960349977016449","0.971310019493103","0.982140004634857","0.989130020141602","1.00651001930237","",
"Bangladesh","BGD","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","0.500899970531464","","","0.498580008745193","0.526970028877258","","0.517599999904633","0.530789971351624","0.569419980049133","","","0.616020023822784","0.607200026512146","0.627960026264191","0.623650014400482","0.716489970684052","0.726050019264221","0.753639996051788","","","","","","","","","","","","","","","1.05332005023956","1.05578005313873","1.06429994106293","1.08538997173309","1.05958998203278","1.0859500169754","","","","","","","1.11663997173309","1.11591005325317","","",
"Bulgaria","BGR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.986570000648499","0.992079973220825","0.993820011615753","0.996129989624023","1.00046002864838","0.984040021896362","0.9964399933815","0.986429989337921","0.985220015048981","0.984359979629517","0.993120014667511","0.995989978313446","0.995800018310547","0.99685001373291","0.995700001716614","0.995580017566681","0.993080019950867","0.993680000305176","0.990260004997253","0.99167001247406","0.994490027427673","0.995500028133392","0.992950022220612","0.997579991817474","0.994859993457794","0.988250017166138","0.990040004253387","0.981289982795715","0.979120016098022","0.976970016956329","0.977280020713806","0.978349983692169","0.978460013866425","0.968940019607544","0.967949986457825","0.968990027904511","0.969049990177155","0.977050006389618","0.976559996604919","0.97026002407074","0.966310024261475","0.969579994678497","0.966939985752106","0.97460001707077","0.97545999288559","0.976230025291443","0.980499982833862","0.97681999206543","","",
"Bahrain","BHR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.729499995708466","0.770820021629334","0.788590013980865","0.806379973888397","0.816209971904755","0.828379988670349","0.83788001537323","0.844359993934631","0.841650009155273","0.849319994449615","0.852649986743927","0.861760020256042","0.908990025520325","0.938099980354309","0.967490017414093","0.989109992980957","0.99506002664566","0.999239981174469","1.01013994216919","1.02781999111176","1.02438998222351","1.03640997409821","1.03960001468658","1.03719997406006","1.02302002906799","1.01893997192383","1.02515995502472","1.0246399641037","1.0246000289917","1.02969002723694","1.05332005023956","1.06584000587463","1.07104003429413","1.06941998004913","1.06912994384766","1.07209002971649","","","","","0.998660027980804","1.01332998275757","1.01445996761322","1.00918996334076","1.00213003158569","1.01494002342224","1.01399004459381","1.02155005931854","1.03770005702972","",
"Bahamas, The","BHS","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","1.08545005321503","1.07521998882294","","1.07544994354248","1.0718400478363","","","","","","1.01503002643585","1.01801002025604","","1.00167000293732","","1.1091400384903","","0.975399971008301","","","1.01610994338989","","0.981630027294159","0.979839980602264","0.980809986591339","0.991360008716583","0.986320018768311","1.00188994407654","1.00989997386932","0.999520003795624","1.01186001300812","1.01084995269775","1.00103998184204","0.989350020885468","1.01075994968414","","1.02639997005463","","",
"Bosnia and Herzegovina","BIH","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.00998997688293","","","","","","","","","","0.977240025997162","0.976459980010986","0.977400004863739","0.97749000787735","0.976570010185242","0.984350025653839","0.988839983940125","0.991069972515106","0.991010010242462","0.988579988479614","0.99057000875473","","",
"Belize","BLZ","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","0.975009977817535","0.972000002861023","","","","0.982990026473999","","","0.970160007476807","0.978959977626801","","","","0.995010018348694","0.984929978847504","0.99015998840332","","0.99796998500824","1.00325000286102","0.983900010585785","0.994379997253418","1.00683999061584","0.999750018119812","1.00080001354218","1.00442004203796","0.997409999370575","0.990230023860931","0.989560008049011","0.990170001983643","0.982169985771179","0.977970004081726","0.992389976978302","0.987559974193573","0.988719999790192","",
"Bermuda","BMU","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","1.06988000869751","1.05541002750397","1.02892005443573","1.03277003765106","1.01986002922058","1.01155996322632","1.01513004302979","1.02014994621277","0.984629988670349","0.980350017547607","","","","","","","","","","","","","","","","","","","","","1.03913998603821","1.06155002117157","1.08097994327545","1.11161005496979","1.09012997150421","1.08261001110077","","","","","1.07334005832672","1.06055998802185","1.06640994548798","1.05304002761841","1.04849994182587","","","","","",
"Bolivia","BOL","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.764519989490509","","","","","","","","","","","","","","","","","","","","","","","","","","","0.965279996395111","0.968089997768402","0.965309977531433","0.967830002307892","0.970149993896484","0.973890006542206","0.97706001996994","0.981779992580414","0.9860799908638","0.989629983901978","0.990760028362274","0.992380023002625","0.994979977607727","0.997250020503998","0.991159975528717","0.986109972000122","0.983799993991852","0.982349991798401","0.982200026512146","0.983070015907288","0.984809994697571","","",
"Brazil","BRA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.0129599571228","1.03544998168945","1.03352999687195","1.02884995937347","","1.04399001598358","1.03873002529144","1.04416000843048","","1.02593004703522","","","","","","","","","",
"Barbados","BRB","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.992169976234436","1.00375998020172","1.00575995445251","0.905780017375946","0.967060029506683","1.05288004875183","1.04622995853424","1.03207004070282","1.03290998935699","1.06754994392395","1.00108003616333","1.01780998706818","0.984560012817383","1.01726996898651","0.990369975566864","","","","1.03477001190186","0.951020002365112","","","","","","","","","1.01550996303558","1.0069500207901","0.99533998966217","0.995400011539459","0.994340002536774","0.992079973220825","0.993229985237122","1.00021994113922","1.00935995578766","1.01191997528076","1.0108699798584","1.01068997383118","1.01800000667572","","","1.01625001430511","1.01370000839233","1.0222100019455","1.00207996368408","0.999639987945557","0.998679995536804","",
"Brunei Darussalam","BRN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.935230016708374","0.928520023822784","0.935639977455139","0.942520022392273","0.944790005683899","0.950010001659393","0.968330025672913","0.987800002098084","0.994989991188049","1.00171995162964","0.989009976387024","1.00088000297546","1.00522005558014","1.00657999515533","1.00146996974945","","","","","","","0.998749971389771","1.01400005817413","1.01660001277924","1.00407004356384","","","","0.985050022602081","0.981339991092682","0.982150018215179","0.977370023727417","0.973049998283386","0.97886997461319","0.972670018672943","0.972459971904755","0.978129982948303","0.982819974422455","0.987770020961761","0.99329000711441","1.00109994411469","0.998149991035461","1.0095499753952","1.01909005641937","1.01016998291016","1.01033997535706","1.01419997215271","1.01496005058289","1.01620995998383","1.02144002914429","",
"Bhutan","BTN","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","0.0527499988675117","0.229249998927116","0.206790000200272","","0.287330001592636","","","0.373369991779327","","","","","","0.450410008430481","0.463490009307861","","","","","","","","","","","","","","0.820999979972839","0.837750017642975","0.857159972190857","0.881630003452301","","","","0.960030019283295","0.976939976215363","0.984350025653839","0.999170005321503","1.02099001407623","1.02900004386902","1.03222000598907","1.03746998310089","1.038370013237","1.0407600402832","1.03524994850159","1.0480899810791","1.04927003383636","1.05822002887726","","",
"Botswana","BWA","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","1.09192001819611","1.10470998287201","1.11871004104614","1.1543300151825","1.17878997325897","1.19722998142242","1.19839000701904","1.19539999961853","1.18456995487213","1.18286001682281","1.16966998577118","1.14476001262665","","1.12865996360779","1.11234998703003","1.10084998607635","1.0660400390625","1.04837000370026","1.04230999946594","1.04126000404358","1.05165994167328","1.06195998191833","1.0535900592804","1.04068005084991","1.02908003330231","1.03129005432129","","","1.01955997943878","1.01892995834351","1.01819002628326","1.01260995864868","1.01076996326447","1.01072001457214","1.00348997116089","1.00091004371643","1.00516998767853","1.00356996059418","1.01582002639771","","","","","","","","","","","","",
"Central African Republic","CAF","School enrollment, primary and secondary (gross), gender parity index (GPI)","SE.ENR.PRSC.FM.ZS","","","","","","","","","","","","0.461809992790222","0.462390005588531","0.469969987869263","","","0.514140009880066","0.503340005874634","0.500320017337799","0.508650004863739","0.545310020446777","0.534889996051788","0.52658998966217","","","","0.584089994430542","0.577430009841919","0.57506000995636","0.584850013256073","0.596660017967224","0.612559974193573","0.628329992294312","","","","","","","","","0.671679973602295","","","","","","","","0.698159992694855","","0.705900013446808","0.714169979095459","","","","0.760950028896332","","","","",
